Tenure,WarehouseToHome,HourSpendOnApp,NumberOfDeviceRegistered,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,PreferredLoginDevice_Computer,PreferredLoginDevice_Mobile Phone,PreferredLoginDevice_Phone,CityTier_1,CityTier_2,CityTier_3,PreferredPaymentMode_CC,PreferredPaymentMode_COD,PreferredPaymentMode_Cash on Delivery,PreferredPaymentMode_Credit Card,PreferredPaymentMode_Debit Card,PreferredPaymentMode_E wallet,PreferredPaymentMode_UPI,Gender_Female,Gender_Male,PreferedOrderCat_Fashion,PreferedOrderCat_Grocery,PreferedOrderCat_Laptop & Accessory,PreferedOrderCat_Mobile,PreferedOrderCat_Mobile Phone,PreferedOrderCat_Others,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,Complain_0,Complain_1,Churn
1.0608681827019937,0.5312280429605812,0.09265390767375757,-0.6729001566106634,0.647610372911217,-0.3859400367006511,0.36060825342655467,-0.4087392104635126,-0.5608035598680448,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1
-1.2126181341092304,-0.42740455670064625,0.09265390767375757,1.2804011487350622,0.647610372911217,2.305886532457755,1.402639630736137,0.7116121794632524,-0.3150851668247385,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
1.1805253572710055,1.6096897175794622,0.09265390767375757,-0.6729001566106634,-1.023354979742382,4.997713101616161,4.181389970228357,0.43152433198156115,0.5263326555071784,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
-0.1357035629881243,1.4898606426218086,-1.32485016896552,-0.6729001566106634,0.9261045983534835,-0.9243053505323323,-0.6814231238830277,-1.2490027529085863,-1.2290600332562915,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1
-1.2126181341092304,1.2502024927065019,0.09265390767375757,1.2804011487350622,-1.3018492051846484,-0.3859400367006511,-0.3340793314465002,-0.6888270579452038,-0.6429129319023669,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
0.46258230985693466,-0.18774640678533938,-1.32485016896552,1.2804011487350622,-0.1878723034155825,-0.9243053505323323,-0.6814231238830277,-0.4087392104635126,0.5950281202289629,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1
-1.2126181341092304,-0.06791733182768596,-1.32485016896552,-0.6729001566106634,1.761587274680283,-0.3859400367006511,-0.6814231238830277,-0.12865136298182134,-0.7158764580417771,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1
-0.2553607375571361,-1.1463790064465669,0.09265390767375757,-0.6729001566106634,-0.7448607543001154,-0.3859400367006511,-0.6814231238830277,0.43152433198156115,-0.08684550149170911,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
-0.1357035629881243,-0.42740455670064625,-1.32485016896552,-0.6729001566106634,1.20459882379575,-0.9243053505323323,0.36060825342655467,0.1514364844998699,-1.1008149497076347,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
0.9412110081329819,-0.18774640678533938,-1.32485016896552,-0.6729001566106634,0.647610372911217,-0.3859400367006511,-0.6814231238830277,2.9523149593167823,-1.0922788268723835,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
-0.6143322612641715,-0.18774640678533938,-1.32485016896552,-0.6729001566106634,-0.46636652885784896,0.15242527713103013,0.013264460990027213,0.7116121794632524,0.25927395537574366,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
-0.9733037849712068,-1.1463790064465669,-1.32485016896552,-0.6729001566106634,-0.7448607543001154,-0.9243053505323323,-0.6814231238830277,1.2717878744266349,-0.6916907766752317,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
-1.2126181341092304,-0.3075754817429928,-1.32485016896552,0.3037504960621994,0.3691161474689505,-0.3859400367006511,-0.6814231238830277,-1.2490027529085863,-0.3232148076202161,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
2.377097102961123,-0.06791733182768596,0.09265390767375757,0.3037504960621994,1.20459882379575,-0.3859400367006511,-0.6814231238830277,-1.2490027529085863,-0.8894442890252207,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
0.34292513528792284,-0.6670627066159531,0.09265390767375757,0.3037504960621994,-1.3018492051846484,0.15242527713103013,-0.3340793314465002,1.8319635693900174,0.636692529305785,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
-0.1357035629881243,-0.90672085653126,0.09265390767375757,-0.6729001566106634,0.647610372911217,-0.3859400367006511,-0.6814231238830277,-0.6888270579452038,-1.1160580261991548,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
-1.2126181341092304,-0.18774640678533938,0.09265390767375757,-0.6729001566106634,2.318575725564816,-0.9243053505323323,-0.3340793314465002,-0.6888270579452038,-1.097359852369557,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
-0.1357035629881243,-0.06791733182768596,-1.32485016896552,-0.6729001566106634,0.647610372911217,-0.9243053505323323,-0.3340793314465002,-0.6888270579452038,-1.1581289173157505,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
-1.0929609595402185,1.3700315676641552,0.09265390767375757,-0.6729001566106634,-1.3018492051846484,-0.9243053505323323,-0.6814231238830277,-0.6888270579452038,-1.0180958546136516,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
2.377097102961123,1.7295187925371156,-1.32485016896552,-1.649550809283526,0.090621922026684,-0.3859400367006511,-0.6814231238830277,-0.12865136298182134,0.34890324514588256,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
-1.2126181341092304,-0.18774640678533938,0.09265390767375757,0.3037504960621994,-0.1878723034155825,-0.9243053505323323,-0.6814231238830277,-0.9689149054268951,-1.0479722845370314,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
1.5394968809780407,0.17174081808762093,-1.32485016896552,-0.6729001566106634,-0.1878723034155825,0.15242527713103013,0.36060825342655467,-0.12865136298182134,2.480291820700185,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0
0.46258230985693466,-0.18774640678533938,-1.32485016896552,-0.6729001566106634,-1.023354979742382,-0.3859400367006511,-0.6814231238830277,0.9917000269449436,-1.0713450018240291,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
-0.853646610402195,-0.5472336316582997,-1.32485016896552,-0.6729001566106634,-1.023354979742382,0.15242527713103013,1.402639630736137,-0.12865136298182134,0.3448384247481441,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
0.10361078614989928,-1.1463790064465669,-1.32485016896552,0.3037504960621994,1.761587274680283,-0.3859400367006511,-0.6814231238830277,-0.9689149054268951,0.19586275717101997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
-0.6143322612641715,-0.42740455670064625,0.09265390767375757,-0.6729001566106634,1.20459882379575,-0.9243053505323323,-0.6814231238830277,-0.12865136298182134,-0.9520425231503974,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
-1.2126181341092304,0.8907152678335415,0.09265390767375757,-0.6729001566106634,0.090621922026684,-0.3859400367006511,-0.6814231238830277,-0.9689149054268951,-0.9479777027526582,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
-1.2126181341092304,-0.18774640678533938,0.09265390767375757,1.2804011487350622,1.4830930492380165,-0.3859400367006511,-0.6814231238830277,-1.2490027529085863,-1.096953370329783,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1
-0.1357035629881243,-0.7868917815736066,-2.7423542456047976,-0.6729001566106634,-1.023354979742382,1.2291559047943925,1.402639630736137,-0.6888270579452038,-1.1451214920429869,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
-0.853646610402195,-0.06791733182768596,0.09265390767375757,-0.6729001566106634,-1.3018492051846484,-0.9243053505323323,1.0552958382996096,1.5518757219083261,-0.9451323284742414,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
0.9412110081329819,-0.6670627066159531,-2.7423542456047976,-0.6729001566106634,-1.3018492051846484,-0.9243053505323323,-0.6814231238830277,-0.4087392104635126,-0.5520641960129063,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
2.2574399283921114,-0.18774640678533938,0.09265390767375757,-0.6729001566106634,0.647610372911217,-0.3859400367006511,-0.3340793314465002,-0.6888270579452038,-0.7042917199082219,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
-0.4946750866951597,-0.18774640678533938,-1.32485016896552,-0.6729001566106634,-0.46636652885784896,-0.9243053505323323,-0.6814231238830277,-0.6888270579452038,-1.061386191849569,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
-1.2126181341092304,-0.90672085653126,-1.32485016896552,0.3037504960621994,1.761587274680283,-0.9243053505323323,-0.6814231238830277,-1.2490027529085863,-1.345517137651506,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1
1.0608681827019937,-1.1463790064465669,0.09265390767375757,-0.6729001566106634,2.5970699510070823,1.2291559047943925,4.181389970228357,0.7116121794632524,0.5549896393112363,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
-0.1357035629881243,-0.06791733182768596,0.09265390767375757,-0.6729001566106634,-1.023354979742382,-0.3859400367006511,-0.3340793314465002,-0.9689149054268951,-1.1044732880655996,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
-0.7339894358331832,0.29156989304527436,0.09265390767375757,-0.6729001566106634,2.0400815001225494,-0.3859400367006511,-0.6814231238830277,-0.6888270579452038,-0.770954774431137,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0
-0.1357035629881243,2.089006017410076,0.09265390767375757,-0.6729001566106634,-0.1878723034155825,-0.3859400367006511,-0.6814231238830277,-0.6888270579452038,-1.0997987446081998,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
-0.7339894358331832,1.2502024927065019,0.09265390767375757,-0.6729001566106634,1.761587274680283,-0.9243053505323323,-0.6814231238830277,-0.6888270579452038,-0.9313119391219297,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
1.5394968809780407,-1.1463790064465669,-1.32485016896552,0.3037504960621994,-0.1878723034155825,-0.9243053505323323,-0.6814231238830277,-0.6888270579452038,-0.8195293781841146,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0
1.8984684046850762,0.4113989680029278,-1.32485016896552,-1.649550809283526,-1.3018492051846484,-0.3859400367006511,-0.6814231238830277,-0.4087392104635126,-0.665066203070043,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
-0.4946750866951597,0.5312280429605812,0.09265390767375757,-0.6729001566106634,-0.7448607543001154,-0.9243053505323323,-0.6814231238830277,0.43152433198156115,-1.0093564907585133,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
0.34292513528792284,-0.6670627066159531,-1.32485016896552,-0.6729001566106634,-0.46636652885784896,-0.3859400367006511,2.097327215609192,1.2717878744266349,2.2987975899411506,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0
2.1377827538230996,0.5312280429605812,0.09265390767375757,-1.649550809283526,-1.3018492051846484,-0.3859400367006511,-0.3340793314465002,2.9523149593167823,2.235589632756314,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0
-0.3750179121261479,-0.90672085653126,-1.32485016896552,0.3037504960621994,0.3691161474689505,-0.9243053505323323,-0.6814231238830277,1.2717878744266349,0.37085327529367196,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
1.6591540555470525,-0.7868917815736066,0.09265390767375757,-0.6729001566106634,0.647610372911217,-0.9243053505323323,-0.3340793314465002,-1.2490027529085863,1.2218234255602742,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
1.7788112301160643,-1.1463790064465669,0.09265390767375757,0.3037504960621994,-0.1878723034155825,-0.3859400367006511,2.7920148004822467,1.2717878744266349,2.4951284151519317,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0
-0.1357035629881243,-0.06791733182768596,-1.32485016896552,-0.6729001566106634,0.090621922026684,-0.3859400367006511,-0.6814231238830277,-0.4087392104635126,-1.106302457244582,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
-1.2126181341092304,1.6096897175794622,-1.32485016896552,0.3037504960621994,-0.7448607543001154,-0.3859400367006511,-0.6814231238830277,-0.9689149054268951,-0.3671148679157943,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
